105	0.836902	0.558738	0.323688	0.160012	0.069734	0.013792	0.005305	-0.001061	-0.002218	-0.005883	0.001833
210	0.828993	0.536265	0.288773	0.125386	0.041860	0.008198	0.000482	-0.000096	-0.002894	-0.001736	-0.002652
315	0.834105	0.541088	0.300058	0.143615	0.059992	0.018808	0.013214	0.002604	-0.002797	0.000482	0.001543
420	0.829668	0.527103	0.272859	0.122203	0.048418	0.013503	-0.000482	-0.000482	-0.007234	-0.006076	-0.001591
525	0.840374	0.546875	0.307002	0.151717	0.065297	0.020062	0.008777	0.013503	0.012924	0.003569	0.000048
630	0.830922	0.536651	0.295910	0.134356	0.049865	0.031732	0.022955	0.006076	-0.001061	0.004533	0.009404
735	0.838349	0.548129	0.309124	0.154610	0.062404	0.012635	0.007909	0.011188	0.007523	-0.001157	-0.000530
840	0.827450	0.534336	0.290895	0.132330	0.052276	0.012249	-0.004726	-0.001640	0.002315	0.005305	0.005932
945	0.841339	0.569348	0.334201	0.169850	0.086034	0.035397	0.025559	0.012056	0.004919	-0.001157	-0.000434
1050	0.828897	0.532890	0.293596	0.140721	0.054109	0.018904	0.000965	0.002218	-0.006269	0.010224	0.009693
1155	0.835455	0.548515	0.307195	0.144483	0.051890	0.022666	0.008873	-0.000579	0.001157	0.005498	0.005112
1260	0.829572	0.535397	0.290413	0.128279	0.052180	0.006269	0.003183	-0.007909	0.010127	0.009356	-0.004485
1365	0.831211	0.535687	0.290702	0.128376	0.059992	0.022377	0.001736	0.000965	-0.006076	0.005787	0.006366
1470	0.839892	0.553048	0.313465	0.153646	0.068769	0.028453	0.016686	0.004533	0.001157	0.002990	0.013985
1575	0.834394	0.537616	0.288870	0.133584	0.056617	0.021219	0.000675	-0.001061	-0.005401	-0.001447	-0.006076
1680	0.831790	0.540895	0.303819	0.146894	0.069059	0.041281	0.021219	0.003665	0.002894	-0.002508	-0.001736
1785	0.817515	0.505112	0.255498	0.113426	0.042245	0.015529	-0.002604	-0.005208	-0.015914	-0.005883	-0.000530
1890	0.831308	0.529225	0.278453	0.110822	0.029128	0.003183	-0.010031	0.009645	-0.000965	-0.003762	-0.004919
1995	0.826389	0.516204	0.271798	0.127797	0.047936	0.012828	0.001447	0.005208	0.001543	0.010127	-0.003762
2100	0.823206	0.514950	0.266107	0.123746	0.050251	0.025463	0.006269	-0.002990	-0.002797	-0.003569	0.000965
2205	0.813754	0.498553	0.241995	0.100116	0.048032	0.016782	0.005883	-0.000386	0.003376	0.005305	0.007523
2310	0.824460	0.523341	0.280768	0.131269	0.044271	0.011285	-0.000675	0.008681	-0.011092	-0.007137	0.003038
2415	0.824074	0.515046	0.262056	0.106578	0.029417	0.008777	0.001640	0.000096	-0.003569	-0.003376	-0.003713
2520	0.833623	0.536265	0.286844	0.130883	0.045910	0.013503	-0.000482	-0.000482	0.000579	-0.006269	-0.001640
2625	0.830247	0.531250	0.274691	0.121431	0.036073	0.002315	0.009259	-0.002315	-0.008295	0.003858	0.001109
2730	0.845775	0.563754	0.315972	0.152681	0.065683	0.021798	0.008681	0.004533	-0.004823	-0.005112	0.004389
2835	0.822338	0.518326	0.267168	0.103588	0.044657	0.003376	0.000386	0.000096	-0.009356	-0.004630	0.001881
2940	0.834780	0.547454	0.296296	0.124132	0.054302	0.022569	0.009934	0.006655	0.005401	0.006655	-0.002604
3045	0.827739	0.525174	0.280671	0.128376	0.047454	0.021316	0.001833	-0.005980	0.002315	0.005401	-0.004823
3150	0.839988	0.564815	0.336420	0.167824	0.073785	0.021123	0.003086	0.012346	0.000482	-0.005401	0.006414
3255	0.841628	0.564911	0.322724	0.160976	0.080922	0.042342	0.018422	0.011092	-0.005980	-0.005401	-0.004003
3360	0.823495	0.525849	0.283951	0.130594	0.057099	0.022762	0.008488	0.009934	-0.009163	-0.007041	-0.004726
3465	0.831887	0.541956	0.305266	0.150945	0.064236	0.041667	0.014371	-0.004147	-0.002604	0.008970	0.003376
3570	0.835262	0.547743	0.299769	0.138889	0.051987	0.028164	0.006269	-0.002122	0.001543	0.005208	-0.001254
3675	0.832272	0.534529	0.291956	0.140046	0.053530	0.017554	-0.002411	-0.003569	-0.003183	-0.007909	-0.005546
3780	0.824749	0.518615	0.276813	0.122975	0.048418	0.015721	0.010127	-0.004533	-0.010031	-0.002218	-0.002652
3885	0.834877	0.546103	0.308160	0.149209	0.060475	0.023148	0.004051	0.001447	-0.004147	0.007234	-0.001736
3990	0.830729	0.538870	0.291184	0.132041	0.045139	0.011381	0.002315	-0.013310	-0.008873	-0.003183	0.000868
4095	0.833430	0.534626	0.290413	0.139853	0.057099	0.004147	-0.002315	-0.004823	-0.008873	-0.002990	-0.000675
4200	0.828800	0.532311	0.298032	0.153356	0.069059	0.031057	0.002025	0.009549	0.008681	-0.000482	0.006752
4305	0.839120	0.554688	0.318962	0.166377	0.082465	0.034240	0.013117	0.011574	0.005980	0.014757	-0.002218
4410	0.833333	0.546489	0.299576	0.135417	0.057774	0.014468	0.009645	-0.004147	-0.011574	-0.002411	-0.002074
4515	0.825714	0.522184	0.275174	0.137635	0.064525	0.024884	0.015529	0.008584	0.002990	0.002411	-0.003762
4620	0.839603	0.558931	0.313272	0.146894	0.053819	0.014178	0.007330	0.011671	0.002315	0.007137	0.004244
4725	0.819927	0.511478	0.257909	0.111979	0.037616	0.011188	0.004533	0.002797	0.005112	0.002508	0.000289
4830	0.850116	0.580343	0.352045	0.200521	0.110050	0.062018	0.034626	0.022473	0.015625	0.011960	0.000193
4935	0.817805	0.511188	0.270351	0.116802	0.042631	0.009742	0.003472	0.004919	0.000289	0.006848	0.000868
5040	0.828704	0.526813	0.275270	0.116609	0.038773	0.002797	0.002701	0.010706	-0.008391	0.004340	0.012973
5145	0.811921	0.492091	0.258873	0.122106	0.054688	0.017747	0.009163	0.002701	0.007812	-0.001350	0.007523
5250	0.845100	0.577353	0.349633	0.194444	0.103877	0.054109	0.034144	0.016493	-0.004919	0.002218	0.009404
5355	0.834877	0.546682	0.299093	0.142072	0.059510	0.012828	0.005208	0.006944	0.001929	0.008198	-0.005064
5460	0.843750	0.566069	0.331790	0.174190	0.086516	0.029900	0.010320	0.006655	-0.006559	0.002508	-0.005594
5565	0.838831	0.550444	0.297357	0.135995	0.046489	0.006848	-0.006076	0.001061	0.008102	-0.002025	0.004967
5670	0.825617	0.513792	0.254630	0.099923	0.044946	0.011478	0.003569	-0.013600	-0.007523	-0.002701	-0.000434
5775	0.824460	0.521508	0.287905	0.133873	0.051987	0.006655	0.000675	0.005015	-0.002315	-0.005112	0.004292
5880	0.837095	0.563465	0.321181	0.167728	0.077643	0.038291	0.007812	-0.001350	-0.001736	-0.003858	-0.003665
5985	0.835745	0.547068	0.305652	0.154610	0.059317	0.020062	0.011381	0.007041	0.009356	-0.000579	0.009259
6090	0.840567	0.559124	0.318866	0.157118	0.070891	0.029321	0.016879	0.003762	0.000000	-0.003279	0.005498
6195	0.826292	0.523341	0.272377	0.126833	0.048225	0.019869	0.001157	0.005015	0.004147	0.001640	0.004244
6300	0.825617	0.531154	0.293596	0.148052	0.067419	0.024884	0.014371	0.007330	0.001929	0.000193	-0.001591
6405	0.832755	0.544753	0.302469	0.145544	0.072917	0.034529	0.019097	0.000386	0.000289	-0.000772	-0.001977
6510	0.835841	0.545042	0.300444	0.149402	0.062693	0.026235	0.001061	-0.009356	-0.002122	0.007716	-0.010272
6615	0.826871	0.514660	0.264468	0.111690	0.033758	0.017458	0.004051	0.008391	0.004051	0.000868	0.014757
6720	0.826968	0.528356	0.278742	0.115162	0.046393	0.012731	0.001833	0.007620	0.009452	0.001640	-0.002267
6825	0.819734	0.512442	0.271316	0.123650	0.049190	0.016107	0.006076	-0.002990	-0.003183	-0.000193	0.008005
6930	0.822049	0.513021	0.259838	0.107832	0.035976	0.000386	-0.008584	-0.004726	-0.001640	-0.003665	0.003376
7035	0.836323	0.548900	0.298322	0.152874	0.064718	0.026427	0.017361	0.008970	-0.004823	-0.005980	-0.002122
7140	0.821566	0.512539	0.264178	0.122396	0.047068	0.020255	0.001447	-0.010127	-0.014468	-0.003279	0.000675
7245	0.840181	0.556134	0.318094	0.169946	0.086420	0.040702	0.013889	0.007716	0.006752	0.008584	-0.008054
7350	0.824171	0.517650	0.268326	0.119213	0.049190	0.005883	0.009934	-0.005883	-0.010995	0.004244	-0.004919
7455	0.828993	0.523052	0.262924	0.111786	0.036844	0.013792	0.002701	-0.000772	-0.007137	-0.013310	0.005835
7560	0.827739	0.525463	0.272666	0.113137	0.055170	0.028164	0.010899	-0.004533	-0.001640	0.000772	-0.000289
7665	0.829958	0.529032	0.272762	0.112365	0.032600	0.001543	0.000579	0.005980	-0.001736	-0.000675	0.006703
7770	0.807002	0.485147	0.239873	0.091242	0.037230	0.012731	0.007812	0.006366	-0.010513	-0.001254	-0.000579
7875	0.828993	0.533661	0.290316	0.143711	0.063175	0.035880	0.016011	0.005015	0.003569	0.001350	-0.004340
7980	0.833333	0.540027	0.295235	0.134645	0.048611	0.016493	0.000193	-0.007812	0.005691	-0.002411	-0.002025
8085	0.819541	0.510320	0.256655	0.105710	0.030189	0.003086	-0.000386	0.003086	0.010417	0.000675	-0.002074
8190	0.820988	0.510802	0.268904	0.133005	0.055748	0.016204	0.016686	-0.000289	-0.004533	0.001447	-0.002990
8295	0.834298	0.540123	0.289931	0.123939	0.044078	0.015432	-0.005691	-0.002894	0.000289	0.003086	-0.001350
8400	0.841821	0.556617	0.312018	0.156443	0.067515	0.028164	0.005112	-0.007234	-0.001736	0.000772	0.002508
8505	0.825714	0.520833	0.272473	0.116030	0.042631	0.013407	0.007137	-0.002315	0.011092	-0.000579	-0.008150
8610	0.824942	0.519194	0.275367	0.136863	0.067805	0.027585	0.016397	0.011478	0.002315	-0.004051	-0.007378
8715	0.829861	0.527392	0.282504	0.128279	0.052951	0.015721	0.006173	0.005594	0.007330	0.008873	-0.001013
8820	0.835841	0.542535	0.295139	0.144290	0.059221	0.026331	0.018519	0.006269	0.009549	0.004340	-0.002942
8925	0.821181	0.509163	0.264853	0.128569	0.060378	0.029803	0.013310	0.001543	-0.000289	0.001640	-0.001495
9030	0.838445	0.549576	0.301408	0.136671	0.061439	0.029032	0.013117	0.000579	-0.003472	0.004051	0.001929
9135	0.814333	0.500193	0.247203	0.104263	0.034915	0.009549	-0.001061	-0.002604	0.002218	0.005787	0.008295
9240	0.844618	0.570023	0.335552	0.177566	0.084394	0.041088	0.016975	0.003954	-0.005401	-0.002797	-0.004244
9345	0.821277	0.515432	0.273341	0.116995	0.038484	0.011574	-0.000579	-0.006173	-0.004533	-0.000772	0.003665
9450	0.823013	0.514275	0.269001	0.124711	0.047840	0.005498	0.001157	-0.010610	0.000868	-0.006076	-0.001061
9555	0.828800	0.522569	0.275077	0.120177	0.061053	0.018615	0.015529	-0.008873	-0.009163	0.005883	0.001977
9660	0.849055	0.580054	0.348283	0.191262	0.103781	0.052855	0.022859	0.007137	0.006848	0.010320	0.007089
9765	0.831597	0.536073	0.300444	0.150463	0.065876	0.029514	0.020930	0.006462	0.002604	-0.001640	0.000530
9870	0.822724	0.513021	0.258102	0.112461	0.038098	0.006173	-0.000386	0.006366	0.001543	-0.002701	0.005208
9975	0.837288	0.549865	0.303434	0.150077	0.067323	0.022280	0.011671	0.007812	-0.000579	-0.007620	-0.001543
10080	0.834587	0.548418	0.319637	0.153453	0.053144	0.013985	-0.007812	-0.005015	0.002508	-0.003183	0.003810
10185	0.827643	0.522280	0.264468	0.107350	0.040895	0.009452	0.007234	-0.001640	0.000000	0.014178	0.002749
10290	0.843364	0.561825	0.306713	0.145930	0.063561	0.019194	0.010127	0.005401	-0.005883	-0.001350	0.004196
10395	0.834201	0.543210	0.301505	0.139660	0.055748	0.018711	0.005015	-0.002411	0.005883	-0.006752	0.002411
10500	0.840374	0.564236	0.334008	0.186535	0.091628	0.036073	0.019579	0.004726	0.005305	-0.001929	-0.002122
10605	0.834587	0.545235	0.305459	0.155961	0.080633	0.033083	0.005594	0.013696	0.009549	0.008873	0.000965
10710	0.826100	0.525656	0.275849	0.120370	0.034722	0.009356	0.011960	0.006559	0.010417	-0.011960	-0.002122
10815	0.822049	0.511671	0.258970	0.105228	0.033854	0.007523	0.004147	-0.002411	0.001543	-0.005594	-0.002701
10920	0.840374	0.561728	0.322338	0.159529	0.066165	0.013696	-0.000289	0.002604	0.005015	0.009742	-0.002894
11025	0.824653	0.525367	0.271219	0.122299	0.051698	0.024209	0.017361	-0.001543	-0.004244	-0.002508	0.002556
11130	0.842400	0.565008	0.320120	0.160397	0.072820	0.024113	0.010320	0.005208	-0.000675	-0.000868	-0.011526
11235	0.828800	0.533758	0.288773	0.128569	0.059414	0.028067	0.016975	0.002894	0.006944	0.000772	0.004003
11340	0.838735	0.557388	0.325521	0.158758	0.068287	0.023245	0.005883	0.009838	-0.002411	-0.000965	-0.003424
11445	0.826775	0.524113	0.268326	0.106578	0.044850	0.015818	0.000772	0.003858	0.007523	0.008970	0.000000
11550	0.823110	0.520062	0.277971	0.123264	0.041860	0.025849	0.006752	0.005401	-0.004726	-0.006559	0.000579
11655	0.823399	0.515432	0.267843	0.123553	0.047068	0.012924	0.003569	-0.000386	-0.001929	-0.002894	-0.001254
11760	0.828993	0.528646	0.285397	0.131173	0.057099	0.016590	-0.002315	-0.005015	-0.000579	0.004340	0.000530
11865	0.837963	0.555459	0.313754	0.162037	0.078125	0.026042	0.013889	0.005691	0.002122	-0.005015	0.001447
11970	0.844907	0.561053	0.308642	0.136478	0.066647	0.028164	0.008102	0.002797	-0.004919	0.010513	0.000434
12075	0.822627	0.517843	0.271605	0.106096	0.023245	0.002025	-0.001929	0.002025	-0.006944	0.002218	0.008295
12180	0.827546	0.528839	0.280382	0.126254	0.051505	0.013407	-0.000675	-0.002990	0.004437	0.000193	0.005883
12285	0.828800	0.521798	0.265529	0.116512	0.043499	0.019579	0.008584	-0.007427	0.001833	-0.000386	0.001543
12390	0.825907	0.521508	0.272859	0.119406	0.043596	0.006173	0.007041	-0.000579	-0.005401	0.004147	-0.000723
