105	0.845004	0.568383	0.324846	0.160397	0.061921	0.020255	-0.000772	-0.004340	-0.004533	0.003954	0.002074
210	0.831887	0.529032	0.277199	0.132427	0.047164	0.024113	0.006848	0.001929	0.001736	-0.005401	0.007957
315	0.832851	0.546682	0.306424	0.146798	0.063754	0.020737	0.011960	0.007427	0.003086	-0.001833	0.005305
420	0.850984	0.586034	0.354552	0.188465	0.079379	0.020448	-0.005015	-0.002604	-0.000579	-0.000868	-0.009163
525	0.835648	0.542824	0.299286	0.127122	0.043596	0.015625	0.002604	0.003665	-0.005015	0.003762	-0.001109
630	0.837288	0.546586	0.302662	0.147762	0.057002	0.016204	-0.003376	0.000386	-0.003858	0.003858	-0.007427
735	0.824074	0.515914	0.268422	0.108796	0.035783	0.016107	0.007620	0.010320	-0.005980	0.004437	0.002315
840	0.826582	0.519772	0.276620	0.130883	0.059028	0.013792	-0.000289	-0.002218	0.001254	0.001736	0.005932
945	0.845100	0.570988	0.332272	0.169174	0.066744	0.024788	0.008488	0.005208	-0.004051	0.004147	0.006173
1050	0.832465	0.545525	0.313561	0.163002	0.073110	0.016107	0.001061	-0.000289	-0.005787	0.000579	0.001591
1155	0.831211	0.545042	0.309317	0.147473	0.068480	0.025174	0.016011	0.012442	-0.006366	0.000289	0.002363
1260	0.823881	0.520737	0.274209	0.125772	0.054398	0.017843	0.001543	0.001157	0.001929	0.003665	-0.005498
1365	0.824653	0.523534	0.276427	0.123071	0.036651	0.009452	0.003279	0.014371	0.004630	0.001736	0.008198
1470	0.837384	0.559124	0.317901	0.160880	0.068576	0.020544	0.005305	0.002508	-0.004533	0.009549	0.005498
1575	0.829668	0.532697	0.277971	0.134066	0.053819	0.018326	0.020448	0.005980	-0.005883	0.003472	0.002749
1680	0.836034	0.547164	0.310860	0.159626	0.070312	0.023534	0.006076	0.000482	0.010995	0.002797	-0.011671
1785	0.828029	0.520544	0.263503	0.117284	0.043789	0.008198	0.003279	0.004437	0.012924	-0.004147	0.002025
1890	0.841242	0.559703	0.317805	0.155671	0.069348	0.021798	-0.002122	-0.004630	-0.011478	0.001157	0.012635
1995	0.827064	0.525270	0.277006	0.134066	0.053627	0.023727	0.006269	0.006655	-0.005401	-0.005305	-0.000723
2100	0.828029	0.524209	0.278742	0.128086	0.052276	0.011863	0.008295	0.009259	0.004147	-0.000096	-0.001350
2205	0.835069	0.540799	0.299672	0.132523	0.042438	0.020930	0.005498	0.001350	0.004919	-0.000096	-0.009115
2310	0.839699	0.566744	0.328414	0.176794	0.085648	0.038484	0.014757	0.003858	0.000000	0.002025	-0.006993
2415	0.831983	0.539545	0.295718	0.138407	0.052373	0.020737	0.002315	-0.003376	-0.006655	-0.000193	0.002894
2520	0.820795	0.508777	0.259452	0.103684	0.048418	0.030382	0.016590	-0.002315	0.000193	0.001157	0.000579
2625	0.819541	0.506462	0.248457	0.120853	0.049961	0.013889	0.000772	0.001350	0.012153	0.001929	0.001736
2730	0.819348	0.509452	0.254726	0.103974	0.033758	0.014178	0.000772	-0.003183	-0.000868	-0.002701	0.000916
2835	0.837770	0.553048	0.313272	0.159433	0.067708	0.023148	0.008681	-0.002122	0.001157	-0.014564	0.012828
2940	0.829186	0.533565	0.286362	0.138503	0.065972	0.017458	0.010224	0.014950	0.008488	0.010610	-0.003713
3045	0.833140	0.534336	0.282890	0.120949	0.053048	0.027971	0.006173	-0.001350	0.000772	-0.003376	0.003569
3150	0.828029	0.522377	0.261863	0.119213	0.048900	0.013600	0.002508	-0.000386	-0.000386	0.009066	-0.007716
3255	0.832079	0.545332	0.312114	0.159722	0.080150	0.032697	0.018808	0.012153	0.003762	-0.010995	-0.005257
3360	0.835552	0.549769	0.319734	0.164738	0.077836	0.033565	0.017747	0.007234	0.016204	-0.003472	0.004678
3465	0.820312	0.517168	0.278839	0.133970	0.051408	0.013117	0.005883	0.007137	0.003569	-0.002604	0.008584
3570	0.842882	0.561632	0.322724	0.173515	0.080826	0.030382	0.017843	0.018808	0.008584	-0.002604	0.009934
3675	0.828125	0.534722	0.290702	0.123553	0.036073	0.010995	0.006366	0.007620	0.001929	0.010320	0.002942
3780	0.824171	0.517554	0.266782	0.113522	0.042921	0.024884	-0.004919	-0.001833	-0.000868	-0.000482	0.007186
3885	0.833140	0.541281	0.297164	0.134742	0.045042	0.014468	-0.002218	-0.012249	-0.003954	-0.003376	0.001736
3990	0.826678	0.517072	0.271894	0.120081	0.050154	0.023630	0.010031	0.000482	0.003472	-0.006269	-0.008584
4095	0.838927	0.551505	0.298129	0.125965	0.040799	0.013117	-0.000579	0.005498	0.013117	0.004919	0.006076
4200	0.825521	0.521605	0.271605	0.113715	0.039545	0.008584	0.010127	0.003376	-0.000289	0.005305	-0.005449
4305	0.828318	0.525367	0.287423	0.129726	0.056231	0.022184	0.003086	0.001543	0.005401	0.000000	-0.005980
4410	0.844329	0.570988	0.338542	0.169464	0.078221	0.029610	0.004244	-0.003858	-0.006655	0.002990	-0.000965
4515	0.828221	0.525945	0.261188	0.098283	0.026235	-0.000675	0.001061	0.009356	0.006076	0.006462	-0.007137
4620	0.831983	0.539159	0.293596	0.133584	0.058449	0.029225	0.016107	0.009549	0.006462	0.002701	-0.001254
4725	0.838059	0.555459	0.313657	0.157022	0.069155	0.028646	0.008391	-0.003762	0.002797	-0.003569	-0.000482
4830	0.838542	0.566647	0.330826	0.169464	0.073013	0.023727	0.014275	0.007620	0.010899	-0.000868	0.003038
4935	0.835938	0.551119	0.318480	0.166667	0.075521	0.032793	0.002315	0.004051	0.005401	-0.001543	0.005064
5040	0.838638	0.544560	0.300154	0.147666	0.059317	0.022473	0.007812	-0.000482	0.002990	-0.002122	-0.001495
5145	0.823206	0.517458	0.277585	0.135513	0.053337	0.016493	0.003472	0.000675	0.003376	0.002025	0.003810
5250	0.830440	0.531346	0.290606	0.136188	0.064236	0.017747	0.003183	0.002990	-0.004437	0.002218	0.003665
