1.000000	0.980228	0.957272	-0.994020
2.000000	0.966146	0.923611	-0.988137
3.000000	0.957465	0.900367	-0.981096
4.000000	0.953800	0.890818	-0.973187
5.000000	0.946856	0.872106	-0.964892
6.000000	0.943191	0.863040	-0.956501
7.000000	0.940297	0.855806	-0.945071
8.000000	0.938175	0.845679	-0.935860
9.000000	0.935282	0.836420	-0.924720
10.000000	0.934317	0.831694	-0.913243
11.000000	0.932677	0.830536	-0.901283
12.000000	0.925829	0.816647	-0.888937
13.000000	0.923032	0.809799	-0.878038
14.000000	0.921007	0.803144	-0.865258
15.000000	0.924479	0.809028	-0.853492
16.000000	0.918789	0.797164	-0.840712
17.000000	0.915992	0.785397	-0.827546
18.000000	0.917052	0.780864	-0.814333
19.000000	0.917052	0.782600	-0.801215
20.000000	0.913484	0.778549	-0.788436
21.000000	0.909626	0.763310	-0.775415
22.000000	0.911458	0.773148	-0.764853
23.000000	0.912037	0.773341	-0.750386
24.000000	0.915220	0.775559	-0.739824
25.000000	0.913870	0.771123	-0.728347
26.000000	0.912423	0.766397	-0.717785
27.000000	0.904610	0.747299	-0.703945
28.000000	0.900849	0.737172	-0.691262
29.000000	0.896219	0.730710	-0.678048
30.000000	0.895640	0.726755	-0.665461
31.000000	0.899016	0.739487	-0.657118
32.000000	0.896701	0.730324	-0.645255
33.000000	0.893036	0.722994	-0.633681
34.000000	0.891686	0.714506	-0.620660
35.000000	0.893229	0.715085	-0.609037
36.000000	0.891204	0.710648	-0.596258
37.000000	0.889468	0.715953	-0.586179
38.000000	0.890143	0.705729	-0.574074
39.000000	0.889564	0.702450	-0.562162
40.000000	0.889082	0.700810	-0.552276
41.000000	0.889660	0.702160	-0.541088
42.000000	0.886188	0.693866	-0.530768
43.000000	0.883777	0.679977	-0.518133
44.000000	0.883777	0.688850	-0.508729
45.000000	0.878954	0.677758	-0.496817
46.000000	0.880498	0.675829	-0.485822
47.000000	0.879533	0.667824	-0.473958
48.000000	0.885224	0.677566	-0.463397
49.000000	0.877315	0.671875	-0.450714
50.000000	0.871046	0.658468	-0.441889
51.000000	0.873843	0.661265	-0.432099
52.000000	0.874807	0.672550	-0.421441
53.000000	0.870467	0.653164	-0.410783
54.000000	0.866609	0.644194	-0.399209
55.000000	0.863619	0.634934	-0.390143
56.000000	0.863522	0.631076	-0.385561
57.000000	0.862944	0.633198	-0.375145
58.000000	0.863329	0.626447	-0.365596
59.000000	0.866705	0.639371	-0.358218
60.000000	0.867284	0.632330	-0.352189
61.000000	0.858507	0.616609	-0.338638
62.000000	0.859857	0.623650	-0.330729
63.000000	0.860725	0.622685	-0.323110
64.000000	0.864390	0.632620	-0.316020
65.000000	0.861786	0.624421	-0.310619
66.000000	0.854360	0.611400	-0.298274
67.000000	0.853974	0.602334	-0.288532
68.000000	0.856385	0.601466	-0.282311
69.000000	0.854070	0.607639	-0.273582
70.000000	0.856385	0.602913	-0.264709
71.000000	0.852913	0.602238	-0.257427
72.000000	0.851659	0.595100	-0.249421
73.000000	0.845872	0.586806	-0.245226
74.000000	0.848669	0.589410	-0.236256
75.000000	0.847608	0.578607	-0.231530
76.000000	0.845679	0.577739	-0.224007
77.000000	0.841821	0.574267	-0.218075
78.000000	0.844618	0.574942	-0.212047
79.000000	0.849730	0.583912	-0.205102
80.000000	0.848765	0.581597	-0.198736
81.000000	0.846644	0.579282	-0.191840
82.000000	0.849633	0.590567	-0.187404
83.000000	0.847801	0.581404	-0.180845
84.000000	0.847319	0.580343	-0.175444
85.000000	0.847319	0.584491	-0.168596
86.000000	0.839796	0.562114	-0.163194
87.000000	0.836806	0.561535	-0.159336
88.000000	0.838445	0.561439	-0.154514
89.000000	0.843171	0.560185	-0.148823
90.000000	0.842400	0.572724	-0.140432
91.000000	0.849730	0.576292	-0.135513
92.000000	0.842014	0.576968	-0.130594
93.000000	0.845872	0.580633	-0.128231
94.000000	0.841435	0.567130	-0.123891
95.000000	0.843750	0.570312	-0.119020
96.000000	0.842496	0.565104	-0.113667
97.000000	0.840567	0.568866	-0.110822
98.000000	0.843268	0.572145	-0.104360
99.000000	0.843268	0.575039	-0.102479
100.000000	0.840181	0.569637	-0.101418
101.000000	0.841532	0.569059	-0.096595
102.000000	0.840664	0.559510	-0.093316
103.000000	0.848380	0.575810	-0.094184
104.000000	0.844811	0.571181	-0.089217
105.000000	0.849923	0.580150	-0.089361
106.000000	0.847801	0.584491	-0.088445
107.000000	0.849248	0.589313	-0.085118
108.000000	0.846065	0.577160	-0.082321
109.000000	0.849730	0.580150	-0.082899
110.000000	0.846258	0.575617	-0.082128
111.000000	0.849923	0.582465	-0.078221
112.000000	0.845486	0.576678	-0.076389
113.000000	0.844522	0.568287	-0.074074
114.000000	0.844039	0.568480	-0.072049
115.000000	0.843943	0.571373	-0.067371
116.000000	0.842014	0.566262	-0.068528
117.000000	0.838927	0.556617	-0.063609
118.000000	0.835069	0.551312	-0.060764
119.000000	0.835359	0.555652	-0.055700
120.000000	0.845197	0.568962	-0.058063
121.000000	0.840953	0.562693	-0.054302
122.000000	0.843846	0.568962	-0.052807
123.000000	0.845679	0.566165	-0.052807
124.000000	0.842303	0.559992	-0.056086
125.000000	0.840953	0.559028	-0.053096
126.000000	0.841339	0.556809	-0.049913
127.000000	0.838349	0.546393	-0.051312
128.000000	0.841146	0.556809	-0.048274
129.000000	0.838059	0.553434	-0.045476
130.000000	0.838252	0.548900	-0.044608
131.000000	0.840664	0.554688	-0.043258
132.000000	0.836516	0.546103	-0.042872
133.000000	0.834587	0.544560	-0.041956
134.000000	0.840953	0.559896	-0.040702
135.000000	0.841146	0.556424	-0.039931
136.000000	0.833526	0.538291	-0.038484
137.000000	0.837770	0.554398	-0.034674
138.000000	0.840471	0.555170	-0.033227
139.000000	0.836806	0.553337	-0.033420
140.000000	0.836034	0.551408	-0.035204
141.000000	0.837288	0.552469	-0.033758
142.000000	0.837191	0.553627	-0.033420
143.000000	0.835745	0.547261	-0.032890
144.000000	0.841435	0.561825	-0.032793
145.000000	0.843268	0.570505	-0.028453
146.000000	0.842689	0.564333	-0.028791
147.000000	0.840374	0.554205	-0.026765
148.000000	0.837674	0.549769	-0.029803
149.000000	0.836227	0.551119	-0.026813
150.000000	0.839024	0.553048	-0.025077
151.000000	0.837481	0.550926	-0.023775
152.000000	0.835745	0.550733	-0.020592
153.000000	0.834684	0.549093	-0.019242
154.000000	0.832369	0.545139	-0.018808
155.000000	0.833816	0.549865	-0.015818
156.000000	0.833237	0.537519	-0.016638
157.000000	0.832562	0.534433	-0.012346
158.000000	0.837095	0.552855	-0.012105
159.000000	0.836998	0.546682	-0.010851
160.000000	0.826003	0.527006	-0.008439
161.000000	0.825907	0.520544	-0.009934
162.000000	0.823978	0.519676	-0.007571
163.000000	0.825135	0.522569	-0.009066
164.000000	0.829379	0.527006	-0.009597
165.000000	0.829282	0.527585	-0.009259
166.000000	0.826775	0.525463	-0.006848
167.000000	0.824363	0.513117	-0.006076
168.000000	0.828800	0.527199	-0.003279
169.000000	0.822820	0.519579	-0.000868
170.000000	0.828800	0.531250	0.000193
171.000000	0.831019	0.534819	0.002942
172.000000	0.829765	0.522955	0.001206
173.000000	0.821084	0.508681	0.002074
174.000000	0.813754	0.501929	0.001350
175.000000	0.820891	0.519290	0.003328
176.000000	0.823785	0.520158	0.004919
177.000000	0.823978	0.528453	0.000675
178.000000	0.822724	0.521316	-0.001013
179.000000	0.821373	0.518615	-0.000579
180.000000	0.824074	0.527296	-0.000145
181.000000	0.824846	0.529225	-0.000868
182.000000	0.826100	0.531539	0.000386
183.000000	0.831019	0.536748	-0.002459
184.000000	0.831983	0.539931	-0.003279
185.000000	0.833237	0.544560	-0.002315
186.000000	0.833526	0.549383	-0.001206
187.000000	0.837577	0.559606	-0.002122
