0	1.000000	1.000000	1.000000
1	0.889456	0.918985	0.900797
2	0.815618	0.861996	0.845814
3	0.756675	0.813138	0.800592
4	0.706807	0.767777	0.761471
5	0.662865	0.725934	0.725225
6	0.621382	0.685445	0.692375
7	0.585017	0.649811	0.662947
8	0.551227	0.616700	0.637635
9	0.520580	0.585852	0.611670
10	0.494433	0.556309	0.586526
11	0.468379	0.528190	0.562673
12	0.441857	0.500330	0.539132
13	0.418048	0.475926	0.518762
14	0.395469	0.452407	0.498189
15	0.375065	0.429735	0.478777
16	0.356472	0.408518	0.458861
17	0.339347	0.388440	0.440065
18	0.324492	0.371306	0.421423
19	0.310492	0.354834	0.403203
20	0.294950	0.337068	0.383436
21	0.278927	0.321114	0.366374
22	0.263039	0.305670	0.348101
23	0.250268	0.290900	0.330121
24	0.237954	0.276539	0.313896
25	0.226736	0.262666	0.298081
26	0.212030	0.246429	0.282926
27	0.201580	0.232759	0.268547
28	0.193565	0.221678	0.257455
29	0.185384	0.212149	0.243131
30	0.177569	0.202268	0.228097
31	0.169511	0.194419	0.215783
32	0.160863	0.185981	0.202824
33	0.152509	0.177180	0.191270
34	0.144850	0.170553	0.180796
35	0.139238	0.163938	0.170985
36	0.133588	0.157980	0.159768
37	0.129411	0.152289	0.149442
38	0.125824	0.147663	0.140245
39	0.124183	0.144058	0.132501
40	0.124007	0.142013	0.125600
41	0.124231	0.139303	0.119581
42	0.120401	0.133778	0.113541
43	0.115519	0.129112	0.107866
44	0.110999	0.124930	0.100835
45	0.106405	0.120792	0.095219
46	0.103470	0.116514	0.088881
47	0.100095	0.113076	0.084355
48	0.096763	0.109677	0.079629
49	0.092229	0.104938	0.074229
50	0.089156	0.102294	0.070816
51	0.087077	0.099413	0.069541
52	0.084391	0.095777	0.068033
53	0.081014	0.092226	0.065197
54	0.077755	0.088854	0.063450
55	0.074570	0.085831	0.062039
56	0.071210	0.082428	0.060657
57	0.067763	0.079633	0.060471
58	0.065210	0.076670	0.058094
59	0.063742	0.073836	0.058239
60	0.063297	0.071978	0.057336
61	0.062896	0.069311	0.055261
62	0.060421	0.065105	0.054643
63	0.056707	0.062222	0.051182
64	0.052331	0.058846	0.048421
65	0.049184	0.055291	0.045113
66	0.045946	0.054304	0.042176
67	0.044775	0.052773	0.039049
68	0.043493	0.050999	0.035119
69	0.043976	0.050165	0.033367
70	0.044586	0.049825	0.032155
71	0.045700	0.049950	0.030835
72	0.044499	0.049423	0.028140
73	0.044047	0.049770	0.024875
74	0.043696	0.049887	0.023533
75	0.040990	0.049677	0.022629
76	0.040685	0.049847	0.019272
77	0.039419	0.050658	0.018263
78	0.037576	0.050125	0.016053
79	0.037337	0.049637	0.015142
80	0.039428	0.052260	0.016279
81	0.042735	0.054774	0.014401
82	0.044507	0.056949	0.010726
83	0.043325	0.056992	0.007309
84	0.045583	0.058302	0.005981
85	0.045257	0.058762	0.004631
86	0.045641	0.059880	0.002982
87	0.048638	0.061052	0.001529
88	0.050630	0.062488	0.001721
89	0.052651	0.064603	0.001409
90	0.053647	0.066665	0.002686
91	0.054308	0.066864	0.005353
92	0.055644	0.068260	0.007943
93	0.053841	0.067334	0.010848
94	0.053010	0.068092	0.014191
95	0.052873	0.068306	0.016232
96	0.054095	0.070259	0.016460
97	0.056326	0.071812	0.017279
98	0.057664	0.072912	0.016559
99	0.059696	0.074210	0.015685
100	0.063303	0.076726	0.014669
101	0.067854	0.080510	0.012991
102	0.071452	0.083189	0.012675
103	0.071728	0.084304	0.011413
104	0.074512	0.086006	0.009640
105	0.075076	0.085949	0.007854
106	0.074354	0.085549	0.006621
107	0.073947	0.085143	0.005647
108	0.077147	0.086626	0.006660
109	0.078614	0.087596	0.007761
110	0.078669	0.087489	0.007396
111	0.081476	0.087913	0.005764
112	0.080767	0.087373	0.005632
113	0.077021	0.084462	0.006197
114	0.072975	0.080414	0.006050
115	0.071234	0.077321	0.006064
116	0.068989	0.073844	0.008179
117	0.065164	0.069050	0.010198
118	0.061857	0.065651	0.011619
119	0.058495	0.062560	0.011757
120	0.056077	0.060045	0.012011
121	0.052526	0.057695	0.011337
122	0.048089	0.054043	0.010694
123	0.045077	0.052348	0.011432
124	0.044006	0.050290	0.010946
125	0.041613	0.047614	0.009832
126	0.041512	0.045685	0.009257
127	0.039498	0.041962	0.008795
128	0.037560	0.040134	0.006674
129	0.034637	0.036613	0.004526
130	0.031992	0.033727	0.003035
131	0.030858	0.031688	0.001709
132	0.028992	0.029889	0.000957
133	0.024985	0.028129	0.002717
134	0.022729	0.026854	0.003150
135	0.022363	0.026665	0.002394
136	0.019318	0.023893	0.002027
137	0.018400	0.024086	0.003604
138	0.017875	0.024478	0.004120
139	0.016789	0.024735	0.003625
140	0.017715	0.024944	0.003404
141	0.018313	0.026171	0.004084
142	0.019050	0.027104	0.005926
143	0.020225	0.027474	0.005784
144	0.021346	0.028348	0.006821
145	0.020989	0.029084	0.008703
146	0.020249	0.028999	0.009616
147	0.019768	0.029999	0.010707
148	0.018779	0.029065	0.012646
149	0.016685	0.028414	0.014174
150	0.015224	0.027018	0.017872
151	0.014813	0.025709	0.021736
152	0.012087	0.024379	0.025993
153	0.007378	0.021709	0.028162
154	0.003898	0.018941	0.033764
155	0.001961	0.018017	0.037663
156	0.000288	0.015515	0.040440
157	-0.000481	0.013870	0.044290
158	-0.000768	0.012373	0.046053
159	0.000234	0.011698	0.048433
160	-0.002880	0.010130	0.051587
161	-0.005329	0.008288	0.054045
162	-0.004698	0.009012	0.056575
163	-0.003553	0.011109	0.056311
164	0.000298	0.012856	0.057092
165	0.001592	0.012334	0.057146
166	0.002537	0.012827	0.055041
167	0.003106	0.012929	0.053759
168	0.004706	0.012811	0.052224
169	0.005902	0.014135	0.051524
170	0.005362	0.013895	0.050158
171	0.007744	0.015265	0.048831
172	0.008116	0.014823	0.047737
173	0.008307	0.016414	0.045427
174	0.010553	0.016301	0.045644
175	0.011456	0.016128	0.045079
176	0.011634	0.015770	0.042599
177	0.010522	0.014319	0.042194
178	0.009699	0.012402	0.039483
179	0.008322	0.010603	0.038670
180	0.006356	0.009145	0.034653
181	0.005900	0.007741	0.032517
182	0.005624	0.008104	0.029087
183	0.003583	0.007786	0.025914
184	0.002438	0.006861	0.023971
185	0.003939	0.007361	0.021742
186	0.004715	0.007707	0.018346
187	0.005442	0.007766	0.017715
188	0.007978	0.009241	0.016803
189	0.006951	0.009527	0.016185
190	0.006769	0.009372	0.015754
191	0.008353	0.010511	0.014491
192	0.011538	0.012436	0.012727
193	0.013133	0.014781	0.011117
194	0.015765	0.017492	0.008803
195	0.014815	0.017629	0.009013
196	0.015555	0.018789	0.009022
197	0.015865	0.018478	0.008222
198	0.017732	0.020536	0.008989
199	0.018274	0.020200	0.008723
200	0.018461	0.018791	0.006852
201	0.018005	0.018389	0.005654
202	0.016698	0.018391	0.005709
203	0.015184	0.016742	0.006664
204	0.016164	0.016325	0.006987
205	0.016912	0.016282	0.008304
206	0.017178	0.016126	0.009039
207	0.017121	0.016321	0.009506
208	0.016839	0.016109	0.008468
209	0.015349	0.015351	0.008404
210	0.017567	0.018294	0.005725
211	0.018639	0.019176	0.006856
212	0.016915	0.019093	0.008242
213	0.015522	0.018733	0.008235
214	0.015247	0.018370	0.008936
215	0.014571	0.017291	0.011810
216	0.015488	0.016866	0.012674
217	0.014520	0.015896	0.014417
218	0.014095	0.015026	0.014096
219	0.016771	0.017497	0.015571
220	0.019347	0.019502	0.016526
221	0.021582	0.022491	0.018870
222	0.021312	0.023507	0.019307
223	0.021057	0.023001	0.018553
224	0.021132	0.023911	0.018223
225	0.019660	0.023508	0.017295
226	0.018879	0.022610	0.017889
227	0.017559	0.021811	0.018914
228	0.014766	0.019919	0.018328
229	0.012772	0.019369	0.017949
230	0.014903	0.020192	0.020931
231	0.014897	0.020532	0.023256
232	0.013462	0.020745	0.025416
233	0.014375	0.020529	0.027190
234	0.016595	0.023261	0.029626
235	0.017595	0.024718	0.030896
236	0.016324	0.023860	0.032661
237	0.015157	0.023202	0.035357
238	0.016807	0.025248	0.036839
239	0.017083	0.026142	0.039023
240	0.018208	0.026458	0.039040
241	0.018728	0.027193	0.040150
242	0.018051	0.027544	0.040514
243	0.018452	0.027346	0.040878
244	0.020206	0.028244	0.039225
245	0.022252	0.029146	0.038435
246	0.024692	0.032173	0.037794
247	0.025272	0.032238	0.036454
248	0.027950	0.035100	0.036512
249	0.029038	0.035850	0.038500
250	0.030302	0.037161	0.041440
251	0.030102	0.037953	0.041449
252	0.032042	0.038668	0.041404
253	0.032941	0.039255	0.042214
254	0.033196	0.038590	0.044739
255	0.032685	0.037650	0.048172
256	0.032773	0.036516	0.047551
257	0.031102	0.034821	0.047058
258	0.029056	0.032394	0.046473
259	0.025953	0.028908	0.044727
260	0.021328	0.026147	0.046050
261	0.018676	0.023941	0.045225
262	0.016791	0.021943	0.046599
263	0.016425	0.020758	0.045628
264	0.014839	0.019056	0.044285
265	0.015023	0.018560	0.044827
266	0.016165	0.016998	0.045208
267	0.014285	0.015465	0.045507
268	0.013769	0.012886	0.045661
269	0.012073	0.010450	0.045987
270	0.009290	0.007506	0.045758
271	0.008792	0.006395	0.046432
272	0.004772	0.002552	0.047816
273	0.005419	0.002486	0.050301
274	0.003435	0.000143	0.051602
275	0.002880	-0.000928	0.054361
276	0.001674	-0.002720	0.056631
