0	1.000000	1.000000	1.000000
1	0.881405	0.912505	0.902605
2	0.800943	0.850080	0.849106
3	0.738476	0.796700	0.805671
4	0.685812	0.748838	0.766600
5	0.639873	0.703707	0.731777
6	0.596137	0.661800	0.701512
7	0.560030	0.626627	0.673495
8	0.529152	0.594352	0.645568
9	0.501317	0.564857	0.620942
10	0.473172	0.536311	0.596537
11	0.446354	0.509037	0.575344
12	0.424467	0.484679	0.553604
13	0.403084	0.460556	0.533436
14	0.382180	0.438223	0.513301
15	0.364782	0.417441	0.496081
16	0.346958	0.397830	0.478249
17	0.330021	0.380199	0.460034
18	0.313458	0.362617	0.441844
19	0.294714	0.341615	0.424759
20	0.278895	0.322989	0.408165
21	0.262814	0.306512	0.393753
22	0.248275	0.290514	0.380514
23	0.236219	0.277021	0.364023
24	0.227535	0.264630	0.346871
25	0.216763	0.252310	0.334017
26	0.206023	0.240798	0.319945
27	0.196320	0.229128	0.306922
28	0.187296	0.217826	0.295971
29	0.177350	0.207410	0.286571
30	0.170103	0.198361	0.275490
31	0.161463	0.189099	0.266473
32	0.151952	0.179192	0.258353
33	0.143075	0.170502	0.248211
34	0.134150	0.159941	0.237574
35	0.127142	0.150122	0.227375
36	0.123183	0.142137	0.220011
37	0.116375	0.133590	0.210460
38	0.106741	0.122839	0.203818
39	0.098635	0.114821	0.195346
40	0.090148	0.106329	0.188042
41	0.082692	0.097584	0.181116
42	0.072988	0.087902	0.173976
43	0.065529	0.079696	0.169301
44	0.057499	0.072642	0.162759
45	0.048613	0.066184	0.155939
46	0.043724	0.060518	0.150444
47	0.036171	0.053009	0.145889
48	0.030255	0.047286	0.139717
49	0.023909	0.038921	0.134318
50	0.019436	0.033493	0.130317
51	0.016262	0.028057	0.126181
52	0.011541	0.022681	0.121992
53	0.008084	0.018832	0.117617
54	0.006365	0.016961	0.115559
55	0.004790	0.013662	0.111221
56	0.003576	0.011306	0.109666
57	0.002308	0.009611	0.107038
58	0.003528	0.007747	0.103660
59	0.002569	0.005124	0.099464
60	-0.001742	0.000957	0.094944
61	-0.002925	-0.001886	0.089663
62	-0.003402	-0.003660	0.085731
63	-0.003771	-0.003152	0.083891
64	-0.006515	-0.004981	0.080555
65	-0.008977	-0.006522	0.079213
66	-0.009512	-0.006531	0.077620
67	-0.008664	-0.005354	0.074537
68	-0.007895	-0.004875	0.072032
69	-0.007897	-0.003155	0.068809
70	-0.004591	0.000144	0.065426
71	-0.001017	0.002580	0.061729
72	0.000489	0.003797	0.059096
73	0.000131	0.003326	0.056044
74	-0.000655	0.003111	0.054020
75	-0.000978	0.002909	0.051336
76	-0.000692	0.004540	0.049619
77	-0.001514	0.005129	0.048396
78	-0.000624	0.005485	0.046711
79	0.001252	0.006756	0.045869
80	0.001680	0.007065	0.044485
81	0.002399	0.007038	0.045261
82	0.000422	0.006047	0.043912
83	0.000852	0.005394	0.044550
84	0.000222	0.003969	0.045947
85	0.000800	0.003210	0.045995
86	-0.000280	0.002687	0.045230
87	-0.001529	0.002765	0.044742
88	-0.001851	0.002073	0.044285
89	-0.003104	0.002111	0.044037
90	-0.004290	0.001831	0.044884
91	-0.006275	0.000376	0.043878
92	-0.006591	-0.000086	0.041255
93	-0.008220	0.000737	0.037152
94	-0.007114	0.001460	0.035136
95	-0.005430	0.001724	0.032806
96	-0.004361	0.002935	0.028460
97	-0.003477	0.004916	0.025929
98	-0.002609	0.003493	0.024284
99	-0.001161	0.003599	0.023801
100	-0.000443	0.004879	0.025110
101	-0.000824	0.003749	0.024786
102	-0.001677	0.005113	0.023514
103	0.001609	0.007346	0.023422
104	0.004318	0.009213	0.022448
105	0.006827	0.010769	0.021782
106	0.009769	0.012858	0.021043
107	0.011560	0.015043	0.018577
108	0.012005	0.016069	0.017563
109	0.012464	0.017422	0.017543
110	0.015253	0.018461	0.016997
111	0.013841	0.016593	0.017173
112	0.013568	0.017064	0.016237
113	0.013317	0.017290	0.016276
114	0.011443	0.016345	0.015384
115	0.009228	0.015482	0.012394
116	0.006839	0.013660	0.009594
117	0.006081	0.012109	0.008940
